"date_time","forecast_speed","lo80","hi80","lo95","hi95"
2018-10-01 19:00:00,3249.60718534787,2501.38481857037,3997.82955212536,2105.29982328865,4393.91454740709
2018-10-01 20:00:00,2555.69161077962,1806.67875793637,3304.70446362286,1410.17530460858,3701.20791695065
2018-10-01 21:00:00,2080.7493114138,1330.97975061986,2830.51887220774,934.075720299999,3227.4229025276
2018-10-01 22:00:00,1388.82050175637,638.32915552658,2139.31184798616,241.043035077307,2536.59796843544
2018-10-01 23:00:00,822.892864860616,71.7116253519227,1574.07410436931,-325.939702538683,1971.72543225991
2018-10-02,523.95510136996,-227.886307229478,1275.7965099694,-625.887107526688,1673.79731026661
2018-10-02 01:00:00,299.021512796084,-453.450762189828,1051.493787782,-851.785522979005,1449.82854857117
2018-10-02 02:00:00,231.086990048715,-521.988659025247,984.162639122677,-920.64282676272,1382.81680686015
2018-10-02 03:00:00,363.148142796486,-390.504795999773,1116.80108159274,-789.464562456402,1515.76084804937
2018-10-02 04:00:00,877.210024294538,123.005026683041,1631.41502190604,-276.246982057351,2030.66703064643
2018-10-02 05:00:00,3060.27058811113,2305.53747195998,3815.00370426229,1906.00589415218,4214.53528207008
2018-10-02 06:00:00,5830.32886723331,5075.09047291325,6585.56726155338,4675.29141699997,6985.36631746666
2018-10-02 07:00:00,6565.38664284659,5809.6649042063,7321.10838148688,5409.60998126565,7721.16330442753
2018-10-02 08:00:00,6077.44312342704,5321.25894944469,6833.62729740939,4920.95922802112,7233.92701883296
2018-10-02 09:00:00,5080.49806124818,4323.87143442283,5837.12468807353,3923.33749261236,6237.65862988399
2018-10-02 10:00:00,4382.55208912259,3625.50214828576,5139.60202995942,3224.7441175738,5540.36006067138
2018-10-02 11:00:00,4455.60491559024,3698.14994094579,5213.0598902347,3297.17749828772,5614.03233289277
2018-10-02 12:00:00,4577.6564965489,3819.81396807476,5335.49902502304,3418.63636681196,5736.67662628584
2018-10-02 13:00:00,4713.70706457389,3955.493709233,5471.92041991478,3554.11980408477,5873.29432506302
2018-10-02 14:00:00,4970.75652278571,4212.18833075255,5729.32471481887,3810.62658640593,6130.88645916549
2018-10-02 15:00:00,5745.80488016489,4986.8971450625,6504.71261526728,4585.1556574725,6906.45410285727
2018-10-02 16:00:00,6594.85223038563,5835.61958329268,7354.08487747857,5433.70609768451,7755.99836308674
2018-10-02 17:00:00,5731.89855046283,4972.35498364729,6491.44211727837,4570.27690708016,6893.5201938455
2018-10-02 18:00:00,4317.94386079709,3558.10275872278,5077.78496287141,3155.86717650386,5480.02054509033
2018-10-02 19:00:00,3055.98820670451,2295.86237366791,3816.11403974111,1893.47606398231,4218.5003494267
2018-10-02 20:00:00,2763.03159234752,2002.63327626262,3523.42990843242,1600.10272276436,3925.96046193067
2018-10-02 21:00:00,2280.07403901343,1519.41495691381,3040.73312111305,1116.7463622258,3443.40171580107
2018-10-02 22:00:00,1569.11557479062,808.206936368022,2330.02421321322,405.406234542617,2732.82491503863
2018-10-02 23:00:00,922.156213197411,161.008742519294,1683.30368387553,-241.918389465113,2086.23081585994
2018-10-03,541.195974216267,-220.180068607944,1302.57201704048,-623.228199377507,1705.62014781004
2018-10-03 01:00:00,356.234879347511,-405.359919098667,1117.82967779369,-808.523852099415,1520.99361079444
2018-10-03 02:00:00,225.272944815118,-536.531217071898,987.077106702134,-939.80598038347,1390.35187001371
2018-10-03 03:00:00,356.310189096872,-405.694349707621,1118.31472790136,-809.075186151911,1521.69556434565
2018-10-03 04:00:00,888.346630738911,126.150313610549,1650.54294786727,-277.332044145957,2054.02530562378
2018-10-03 05:00:00,3050.38228624336,2288.00241833216,3812.76215415455,1884.42289466057,4216.34167782614
2018-10-03 06:00:00,5928.41717274494,5165.86162676397,6690.9727187259,4762.18910473985,7094.64524075002
2018-10-03 07:00:00,6191.45130709472,5428.72761638675,6954.17499780269,5024.96608392087,7357.93653026857
2018-10-03 08:00:00,6030.484705224,5267.60007851708,6793.36933193092,4863.75335167956,7197.21605876844
2018-10-03 09:00:00,5318.51738309094,4555.47871863192,6081.55604754997,4151.55044913406,6485.48431704783
2018-10-03 10:00:00,4521.54935631194,3758.36325535781,5284.73545726607,3354.35693769397,5688.74177492991
2018-10-03 11:00:00,4719.58063998021,3956.25341968934,5482.90786027109,3552.17239796117,5886.98888199926
2018-10-03 12:00:00,4791.61124900076,4028.14895476539,5555.07354323612,3623.99642921022,5959.22606879129
2018-10-03 13:00:00,4622.64119794814,3859.04961517746,5386.23278071883,3454.82864840591,5790.45374749038
2018-10-03 14:00:00,4926.6705010209,4162.95516640458,5690.38583563721,3758.66868936314,6094.67231267865
2018-10-03 15:00:00,5691.69917216168,4927.86538444168,6455.53295988168,4523.51620211488,6859.88214220848
2018-10-03 16:00:00,6332.72722500589,5568.78005527308,7096.6743947387,5164.37085213428,7501.08359787749
2018-10-03 17:00:00,5952.75467287466,5188.69897441393,6716.8103713354,4784.23231963696,7121.27702611237
2018-10-03 18:00:00,4659.78152882016,3895.62194652524,5423.94111111509,3491.10029896832,5828.46275867201
2018-10-03 19:00:00,3637.80780560956,2873.54878498524,4402.06682623387,2468.97449795645,4806.64111326266
2018-10-03 20:00:00,3195.83351572817,2431.47931149907,3960.18771995728,2026.85463731356,4364.81239414278
2018-10-03 21:00:00,3473.85867139868,2709.4133557424,4238.30398705497,2304.74045008079,4642.97689271658
2018-10-03 22:00:00,1971.88328457852,1207.35075499949,2736.41581415755,802.631681075984,3141.13488808106
2018-10-03 23:00:00,1207.90736696519,443.291353825351,1972.52338010503,38.528086374288,2377.2866475561
2018-10-04,652.930930006294,-111.764996271971,1417.62685628456,-516.570567183156,1822.43242719574
2018-10-04 01:00:00,419.953984901835,-344.81843714255,1184.72640694622,-749.664502466237,1589.57247226991
2018-10-04 02:00:00,310.97654260965,-453.869104288597,1075.8221895079,-858.753932508428,1480.70701772773
2018-10-04 03:00:00,371.998613852098,-392.917127143951,1136.91435484815,-797.839060937781,1541.83628864198
2018-10-04 04:00:00,918.020209120007,153.037370656246,1683.00304758377,-251.920082391434,2087.96050063145
2018-10-04 05:00:00,3001.04133867777,2235.99427101914,3766.0884063364,1831.00281708953,4171.07986026601
2018-10-04 06:00:00,5684.06201256873,4918.95346114954,6449.17056398792,4513.92945968314,6854.19456545431
2018-10-04 07:00:00,6588.08224061949,5822.91483331523,7353.24964792376,5417.85967542529,7758.3048058137
2018-10-04 08:00:00,5945.10203244473,5179.87828462324,6710.32578026622,4774.79330186507,7115.41076302439
2018-10-04 09:00:00,5180.12139745184,4414.84371680603,5945.39907809765,4009.73018373526,6350.51261116842
2018-10-04 10:00:00,4499.14034484532,3733.81103601694,5264.46965367369,3328.67017263722,5669.61051705342
2018-10-04 11:00:00,4669.15888363114,3903.7801526348,5434.53761462748,3498.61312673971,5839.70464052256
2018-10-04 12:00:00,4848.17702262109,4082.7509810772,5613.60306416499,3677.55891049108,6018.79513475111
2018-10-04 13:00:00,4786.19477043693,4020.72343962198,5551.66610125188,3615.50739434396,5956.8821465299
2018-10-04 14:00:00,4942.21213551446,4176.69745023657,5707.72682079235,3771.4584544922,6112.96581653671
2018-10-04 15:00:00,5891.22912610758,5125.67293841492,6656.78531380023,4720.41197261929,7062.04627959587
2018-10-04 16:00:00,6450.24575029218,5684.64983302158,7215.84166756279,5279.3678356578,7621.12366492656
2018-10-04 17:00:00,5967.26201597001,5201.62806614266,6732.89596579737,4796.32593555949,7138.19809638053
2018-10-04 18:00:00,4497.2779308724,3731.60757294335,5262.94828880146,3326.28616907535,5668.26969266945
2018-10-04 19:00:00,3418.29350256395,2652.58829153172,4183.99871359618,2247.24843754539,4589.33856758251
2018-10-04 20:00:00,2855.30873844613,2089.57016282851,3621.04731406375,1684.21264669757,4026.40483019469
2018-10-04 21:00:00,2648.3236457608,1882.55313044265,3414.09416107894,1477.17870645558,3819.46858506602
2018-10-04 22:00:00,2002.33823159363,1236.53714055224,2768.13932263502,831.146530754993,3173.52993243227
2018-10-04 23:00:00,1277.35250287751,511.522141790764,2043.18286396426,106.11603736746,2448.58896838756
2018-10-05,698.366466395803,-67.4919148616927,1464.2248476533,-472.912852267397,1869.645785059
2018-10-05 01:00:00,460.380128785584,-305.505076182434,1226.2653337536,-710.940213202754,1631.70047077392
2018-10-05 02:00:00,300.393496540806,-465.517386805606,1066.30437988722,-870.966117138338,1471.75311021995
2018-10-05 03:00:00,366.406576015373,-399.528889317268,1132.34204134801,-804.990632567459,1537.8037845982
2018-10-05 04:00:00,869.419373426165,103.46037565371,1635.37837119862,-302.013824917628,2040.85257176996
2018-10-05 05:00:00,2750.43189485599,1984.45036934873,3516.41342036325,1578.96424331495,3921.89954639704
2018-10-05 06:00:00,5520.44414625649,4754.44105479639,6286.4472377166,4348.94351243678,6691.94478007621
2018-10-05 07:00:00,6400.45613345094,5634.43239673298,7166.4798701689,5228.92392543403,7571.98834146785
2018-10-05 08:00:00,5797.46786213705,5031.4243615266,6563.51136274751,4625.90542785494,6969.03029641916
2018-10-05 09:00:00,4790.47933788964,4024.41691710443,5556.54175867486,3618.88796769726,5962.07070808203
2018-10-05 10:00:00,4573.49056616333,3807.41003288336,5339.5710994433,3401.87149530064,5745.10963702601
2018-10-05 11:00:00,4862.50155229508,4096.40367970355,5628.59942488661,3690.85596324376,6034.1471413464
2018-10-05 12:00:00,5065.51230150678,4299.39782976498,5831.62677324858,3893.84132624581,6237.18327676775
2018-10-05 13:00:00,4897.5228189077,4131.39245656668,5663.65318124871,3725.82754107242,6069.21809674297
2018-10-05 14:00:00,5192.53310949692,4426.38753484878,5958.67868414506,4020.81456644557,6364.25165254827
2018-10-05 15:00:00,5837.54317816573,5071.38304053695,6603.7033157945,4665.80236295747,7009.28399337398
2018-10-05 16:00:00,6187.55302969991,5421.37895068939,6953.72710871044,5015.79089298821,7359.31516641162
2018-10-05 17:00:00,5694.56266878207,4928.37524344606,6460.75009411808,4522.78012062694,6866.3452169372
2018-10-05 18:00:00,5103.57209999381,4337.37189798024,5869.77230200738,3931.77001159657,6275.37418839104
2018-10-05 19:00:00,4285.58132781792,3519.3688944521,5051.79376118374,3113.76053318167,5457.40212245417
2018-10-05 20:00:00,3537.59035664055,2771.36621396443,4303.81449931667,2365.75165415956,4709.42905912155
2018-10-05 21:00:00,3057.59919075324,2291.36383852021,3823.83454298627,1885.74334473435,4229.45503677213
2018-10-05 22:00:00,2712.60783435497,1946.36175098209,3478.85391772785,1540.73557647394,3884.48009223599
2018-10-05 23:00:00,3543.61629155418,2777.35993503369,4309.87264807468,2371.7283222497,4715.50426085867
2018-10-06,1732.62456637073,966.358375142538,2498.89075759892,560.721556178769,2904.52757656269
2018-10-06 01:00:00,866.63266273775,100.357056524659,1632.90826895084,-305.284746431054,2038.55007190655
2018-10-06 02:00:00,523.64058450358,-242.644034889253,1289.92520389641,-648.290609134111,1695.57177814127
2018-10-06 03:00:00,358.648335433559,-407.644912486207,1124.94158335332,-813.296054397311,1530.59272526443
2018-10-06 04:00:00,424.655919211826,-341.645589001835,1190.95742742549,-747.301103648391,1596.61294207204
2018-10-06 05:00:00,742.663339443071,-23.6460765499687,1508.97275543611,-429.305777322062,1914.6324562082
2018-10-06 06:00:00,1358.67059965425,592.353613349104,2124.98758595939,186.689905095857,2530.65129421263
2018-10-06 07:00:00,2035.67770329624,1269.35346974162,2802.00193685087,863.685925026233,3207.66948156625
2018-10-06 08:00:00,3072.68465374554,2306.3534822145,3839.01582527658,1900.68226475626,4244.68704273482
2018-10-06 09:00:00,3724.69145430579,2958.3536408707,4491.02926774087,2552.67890740084,4896.70400121073
2018-10-06 10:00:00,4058.6981082094,3292.35393630559,4825.04228011322,2886.67583686571,5230.7203795531
2018-10-06 11:00:00,4377.70461861909,3611.35435958439,5144.05487765379,3205.67303781207,5549.73619942611
2018-10-06 12:00:00,4656.71098862935,3890.35490222068,5423.06707503802,3484.67049562292,5828.75148163578
2018-10-06 13:00:00,4552.71722126795,3786.35555615573,5319.07888638018,3380.66819637069,5724.76624616521
2018-10-06 14:00:00,4617.72331949737,3851.35631373884,5384.09032525589,3445.66612678643,5789.78051220831
2018-10-06 15:00:00,4563.72928621618,3797.35716770855,5330.1014047238,3391.66427423025,5735.7942982021
2018-10-06 16:00:00,4734.73512426045,3968.35811117462,5501.11213734629,3562.66262666314,5906.80762185777
2018-10-06 17:00:00,4877.74083640512,4111.3591376009,5644.12253520934,3705.66117261994,6049.8205001903
2018-10-06 18:00:00,4568.74642536524,3802.36024078886,5335.13260994162,3396.65990118356,5740.83294954693
2018-10-06 19:00:00,3817.75189379734,3051.36141486194,4584.14237273274,2645.65880196029,4989.8449856344
2018-10-06 20:00:00,3337.75724430066,2571.36265425055,4104.15183435077,2165.65786505623,4509.85662354508
2018-10-06 21:00:00,2949.76247941836,2183.36395367773,3716.16100515899,1777.6570810547,4121.86787778202
2018-10-06 22:00:00,2606.76760163878,1840.3653081455,3373.16989513207,1434.65644099469,3778.87876228288
2018-10-06 23:00:00,3855.7726133966,3089.36671292176,4622.17851387145,2683.65593635026,5027.88929044295
2018-10-07,1825.77751707399,1059.36816352783,2592.18687062014,653.655559010796,2997.89947513718
2018-10-07 01:00:00,919.78231500173,153.369655726491,1686.19497427697,-252.344698737818,2091.90932874128
2018-10-07 02:00:00,695.787009460361,-70.6288144894089,1462.20283341013,-476.344844231219,1867.91886315194
2018-10-07 03:00:00,363.79160268123,-402.627250907821,1130.21045627028,-808.344884443789,1535.92808980625
2018-10-07 04:00:00,334.796096847569,-431.62565710791,1101.21785080305,-837.34482600512,1506.93701970026
2018-10-07 05:00:00,443.800494095525,-322.624036469978,1210.22502466103,-728.344675215748,1615.9456634068
2018-10-07 06:00:00,801.80479651518,35.3776078150451,1568.23198521531,-370.344438062201,1973.95403109256
2018-10-07 07:00:00,1174.80900615154,408.379272736546,1941.23873956654,2.65587976862435,2346.96213253446
2018-10-07 08:00:00,2001.81312500552,1235.38095545558,2768.24529455545,829.656272875717,3173.96997713531
2018-10-07 09:00:00,2881.81715503486,2115.3826532966,3648.25165677312,1709.65673613082,4053.9775739389
2018-10-07 10:00:00,3700.82109815511,2934.38436373959,4467.25783257063,2528.65726466585,4872.98493164436
2018-10-07 11:00:00,4048.82495624049,3282.3860844125,4815.26382806848,2876.65785386096,5220.99205862002
2018-10-07 12:00:00,4428.82873112481,3662.38781308411,5195.26964916551,3256.65849933299,5600.99896291664
2018-10-07 13:00:00,4546.83242460234,3780.38954765711,5313.27530154757,3374.65919692457,5719.00565228011
2018-10-07 14:00:00,4379.83603842864,3613.39128616158,5146.28079069571,3207.65994269362,5552.01213416366
2018-10-07 15:00:00,4301.83957432142,3535.39302674871,5068.28612189413,3129.66073290336,5474.01841573949
2018-10-07 16:00:00,4282.84303396135,3516.39476768488,5049.29130023782,3110.66156401271,5455.02450390999
2018-10-07 17:00:00,4131.84641899284,3365.39650734589,4898.29633063979,2959.66243266721,5304.03040531847
2018-10-07 18:00:00,3946.84973102486,3180.3982442116,4713.30121783812,2774.66333569024,5119.03612635948
2018-10-07 19:00:00,3542.85297163167,2776.39997686068,4309.30596640266,2370.66427007472,4715.04167318862
2018-10-07 20:00:00,2780.85614235358,2014.40170396569,3547.31058074146,1608.6652329751,3953.04705173205
2018-10-07 21:00:00,2158.85924469767,1392.40342428834,2925.31506510701,986.666221699791,3331.05226769556
2018-10-07 22:00:00,1449.86228013856,683.405136675002,2216.31942360212,277.667233703855,2622.05732657326
2018-10-07 23:00:00,953.865250119023,187.406840052397,1720.32366018565,-218.331733417912,2126.06223365596
