"date_time","forecast_speed","lo80","hi80","lo95","hi95"
2018-10-02 06:00:00,5836.94953267487,5082.72980521636,6591.16926013337,4683.46999896598,6990.42906638375
2018-10-02 07:00:00,6572.02382974002,5817.33140923898,7326.71625024106,5417.82137440704,7726.226285073
2018-10-02 08:00:00,6084.09580513247,5328.95090073314,6839.2407095318,4929.2013353944,7238.99027487054
2018-10-02 09:00:00,5087.16683673232,4331.58885462866,5842.74481883598,3931.61003180165,6242.72364166299
2018-10-02 10:00:00,4389.23624834918,3633.24370896687,5145.22878773148,3233.04543277272,5545.42706392564
2018-10-02 11:00:00,4462.30396768498,3705.9145850524,5218.69335031756,3305.5062327313,5619.10170263866
2018-10-02 12:00:00,4584.37047621269,3827.6012210904,5341.13973133499,3426.99177642032,5741.74917600507
2018-10-02 13:00:00,4720.43548073545,3963.30257240369,5477.56838906721,3562.50062135295,5878.37034011795
2018-10-02 14:00:00,4977.49904933874,4220.01800951932,5734.98008915816,3819.03176879111,6135.96632988637
2018-10-02 15:00:00,5752.56134624023,4994.74703353935,6510.37565894111,4593.58436880467,6911.53832367579
2018-10-02 16:00:00,6601.62226788926,5843.48889395488,7359.75564182365,5442.1573284057,7761.08720737282
2018-10-02 17:00:00,5738.68188373292,4980.24305062712,6497.12071683872,4578.74978476018,6898.61398270566
2018-10-02 18:00:00,4324.74025527641,3566.00898137529,5083.47152917753,3164.3609067026,5485.11960385022
2018-10-02 19:00:00,3062.79736017004,2303.78610201486,3821.80861832521,1901.98981263105,4223.60490770902
2018-10-02 20:00:00,2769.85324891649,2010.57392922408,3529.13256860889,1608.63573663419,3931.07076119878
2018-10-02 21:00:00,2286.9079530106,1527.37198297864,3046.44392304255,1125.29792790582,3448.51797811537
2018-10-02 22:00:00,1575.96148098405,816.179781691808,2335.7431802763,413.975645406205,2737.9473165619
2018-10-02 23:00:00,929.013869073062,168.996894027872,1689.03084411825,-233.331789717995,2091.35952786412
2018-10-03,548.065140925713,-212.177104172802,1308.30738602423,-614.625038681504,1710.75532053293
2018-10-03 01:00:00,363.11531519532,-397.342622772249,1123.57325316289,-799.904738188679,1526.13536857932
2018-10-03 02:00:00,232.164419982559,-528.500043213103,992.82888317822,-931.171486481288,1395.50032644641
2018-10-03 03:00:00,363.212476874489,-397.649735965725,1124.0746897147,-800.425861572353,1526.85081532133
2018-10-03 04:00:00,895.259506868332,134.207944880727,1656.31106885594,-268.668416109767,2059.18742984643
2018-10-03 05:00:00,3057.30553366963,2296.07266427017,3818.53840306908,1893.10032493346,4221.51074240579
2018-10-03 06:00:00,5935.35057790642,5173.94409945922,6696.75705635363,4770.87985704408,7099.82129876877
2018-10-03 07:00:00,6198.39466028964,5436.82194262269,6959.9673779566,5033.66969848039,7363.1196220989
2018-10-03 08:00:00,6037.43780197623,5275.70590056881,6799.16970338365,4872.46938964448,7202.40621430798
2018-10-03 09:00:00,5325.48002265964,4563.59569214208,6087.3643531772,4160.27849012103,6490.68155519825
2018-10-03 10:00:00,4528.5213420012,3766.49104911339,5290.55163488902,3363.09657928091,5693.94610472149
2018-10-03 11:00:00,4726.56177943953,3964.39171541269,5488.73184346637,3560.92325520864,5892.20030367042
2018-10-03 12:00:00,4798.60135363359,4036.29744601375,5560.90526125344,3632.75813329144,5964.44457397574
2018-10-03 13:00:00,4629.64008304743,3867.20800702156,5392.07215907329,3463.60084604351,5795.67932005134
2018-10-03 14:00:00,4933.67798576891,4171.12317499066,5696.23279654716,3767.45104215935,6099.90492937847
2018-10-03 15:00:00,5698.71507937998,4936.04273632046,6461.3874224395,4532.30838565775,6865.12177310221
2018-10-03 16:00:00,6339.75138117818,5576.96648703323,7102.53627532312,5173.1725554249,7506.33020693145
2018-10-03 17:00:00,5959.78690807756,5196.89423224141,6722.67958391371,4793.04324445226,7126.53057170286
2018-10-03 18:00:00,4666.82167659619,3903.82578572391,5429.81756746848,3499.9201591951,5833.72319399728
2018-10-03 19:00:00,3644.85570293609,2881.76096961541,4407.95043625677,2477.80301905508,4811.90838681709
2018-10-03 20:00:00,3202.88900294086,2439.69961398734,3966.07839189439,2035.69155576176,4370.08645011997
2018-10-03 21:00:00,3480.92159210758,2717.64155650129,4244.20162771387,2313.58551283633,4648.25767137884
2018-10-03 22:00:00,1978.95348561594,1215.58664209601,2742.32032913588,811.484645097388,3146.4223261345
2018-10-03 23:00:00,1214.98469831468,451.534722645524,1978.43467398384,47.3887181453949,2382.58067848397
2018-10-04,660.015244734439,-103.514343341017,1423.54483280989,-507.702492103295,1827.73298157217
2018-10-04 01:00:00,427.045139100188,-336.560691006285,1190.65096920666,-740.789199861814,1594.87947806219
2018-10-04 02:00:00,318.074395330068,-445.604449432505,1081.75324009264,-849.871609912205,1486.02040057234
2018-10-04 03:00:00,379.103027045452,-384.645741905092,1142.851795996,-788.949918013959,1547.15597210486
2018-10-04 04:00:00,925.131047578308,161.315313832882,1688.94678132373,-243.024311297081,2093.2864064537
2018-10-04 05:00:00,3008.1584699747,2244.27860533372,3772.03833461568,1839.90503135835,4176.41190859105
2018-10-04 06:00:00,5691.18530700261,4927.24402521347,6455.12658879175,4522.83793896378,6859.53267504144
2018-10-04 07:00:00,6595.2115711578,5831.21147092873,7359.21167138688,5426.77424807776,7763.64889423785
2018-10-04 08:00:00,5952.23727466882,5188.18084456252,6716.29370477513,4783.71380247578,7120.76074686187
2018-10-04 09:00:00,5187.26242950341,4423.15205262112,5951.3728063857,4018.65645283622,6355.8684061706
2018-10-04 10:00:00,4506.28704737389,3742.12500583901,5270.44908890876,3337.6020564391,5674.97203830868
2018-10-04 11:00:00,4676.31113974241,3912.09961899225,5440.52266049256,3507.55047687795,5845.07180260686
2018-10-04 12:00:00,4855.33471782655,4091.07581072063,5619.59362493246,3686.50158378485,6024.16785186824
2018-10-04 13:00:00,4793.35779260443,4029.05350335719,5557.66208185166,3624.45525256697,5962.26033264188
2018-10-04 14:00:00,4949.38037481977,4185.03262276534,5713.72812687421,3780.41136415479,6118.34938548476
2018-10-04 15:00:00,5898.40247498702,5134.0130981832,6662.79185179083,4729.36980476135,7067.43514521269
2018-10-04 16:00:00,6457.42410339614,5692.99486207467,7221.8533447176,5288.33046565191,7626.51774114037
2018-10-04 17:00:00,5974.44527011744,5209.97784998704,6738.91269024784,4805.29324292366,7143.59729731122
2018-10-04 18:00:00,4504.46598500629,3739.96200041487,5268.96996959771,3335.25803729504,5673.67393271754
2018-10-04 19:00:00,3425.48625770766,2660.9472546698,4190.02526074552,2256.2247539042,4594.74776151112
2018-10-04 20:00:00,2862.50609766064,2097.93355675603,3627.07863856525,1693.1933021162,4031.81889320508
2018-10-04 21:00:00,2655.52551410284,1890.92085325134,3420.13017495435,1486.16359533871,3824.88743286698
2018-10-04 22:00:00,2009.54451607467,1244.90909319316,2774.17993895619,840.13555084551,3178.95348130383
2018-10-04 23:00:00,1284.56311242357,519.898227969782,2049.22799687735,115.10908960786,2454.01713523928
2018-10-05,705.581311808101,-59.1117887837814,1470.27441239998,-463.915863866953,1875.07848748315
2018-10-05 01:00:00,467.599122702017,-297.121001285364,1232.3192466894,-701.939381689992,1637.13762709403
2018-10-05 02:00:00,307.616553398175,-457.129451700844,1072.36255849719,-861.961532738381,1477.19463953473
2018-10-05 03:00:00,373.633612012415,-391.1371802352,1138.40440426003,-795.982382796592,1543.24960682142
2018-10-05 04:00:00,876.650306487331,111.855774780413,1641.44483819425,-293.001994691624,2046.30260766629
2018-10-05 05:00:00,2757.66664459597,1992.84937680539,3522.48391238655,1587.97957157769,3927.35371761425
2018-10-05 06:00:00,5527.68263394546,4762.84359101004,6292.52167688088,4357.96225871696,6697.40300917396
2018-10-05 07:00:00,6407.69828198053,5642.83838419944,7172.55817976163,5237.94601201793,7577.45055194314
2018-10-05 08:00:00,5804.71359598702,5039.83372474057,6569.59346723346,4634.93077924519,6974.49641272884
2018-10-05 09:00:00,4797.7285830952,4032.82958249271,5562.62758369769,3627.91651052793,5967.54065566247
2018-10-05 10:00:00,4580.74325028317,3815.82592874078,5345.66057182557,3410.90315825625,5750.58334231009
2018-10-05 11:00:00,4869.75760438007,4104.82273613168,5634.69247262846,3699.89067698209,6039.62453177805
2018-10-05 12:00:00,5072.77165206924,4307.81997861336,5837.72332552512,3902.8790233243,6242.66428081418
2018-10-05 13:00:00,4904.78539989138,4139.81763137659,5669.75316840617,3734.868155878,6074.70264390476
2018-10-05 14:00:00,5199.79885424756,4434.81567079919,5964.78203769592,4029.85803512769,6369.73967336742
2018-10-05 15:00:00,5844.8120214022,5079.81407439285,6609.80996841155,4674.84862336425,7014.77541944014
2018-10-05 16:00:00,6194.82490748602,5429.81282075211,6959.83699421992,5024.83988460548,7364.80993036656
2018-10-05 17:00:00,5701.83751849885,4936.8118895057,6466.863147492,4531.83178452006,6871.84325247763
2018-10-05 18:00:00,5110.84986031245,4345.81126126993,5875.88845935498,3940.8242903549,6280.87543027001
2018-10-05 19:00:00,4292.86193867326,3527.81091760418,5057.91295974234,3122.8173708655,5462.90650648102
2018-10-05 20:00:00,3544.87375920503,2779.81084096829,4309.93667744177,2374.81099624948,4714.93652216058
2018-10-05 21:00:00,3064.88532741147,2299.81101468181,3829.95964014113,1894.80513808282,4234.96551674012
2018-10-05 22:00:00,2719.89664867881,1954.81142288515,3484.98187447247,1549.79976925903,3889.99352809859
2018-10-05 23:00:00,3550.9077282783,2785.81205050223,4316.00340605436,2380.79486393084,4721.02059262575
2018-10-06,1739.91857136866,974.812883204992,2505.02425953233,569.790397454511,2910.04674528281
2018-10-06 01:00:00,873.929182998514,108.813907379308,1639.04445861772,-296.213653663559,2044.07201966059
2018-10-06 02:00:00,530.939568108693,-234.184889907546,1296.06402612493,-639.21731181778,1701.09644803517
2018-10-06 03:00:00,365.94973153457,-399.183520937995,1131.08298400714,-804.220598352191,1536.12006142133
2018-10-06 04:00:00,431.959678008298,-333.181997373904,1197.1013533905,-738.223533607124,1602.14288962372
2018-10-06 05:00:00,749.969412161014,-15.1803302850118,1515.11915460704,-420.226136963862,1920.16496128589
2018-10-06 06:00:00,1365.978938525,600.821469823894,2131.13640722611,195.771573112664,2536.18630393734
2018-10-06 07:00:00,2042.98826153579,1277.82339298699,2808.15313008459,872.769579033019,3213.20694403856
2018-10-06 08:00:00,3079.99738553423,2314.8254297526,3845.16934131586,1909.76786404419,4250.22690702427
2018-10-06 09:00:00,3732.00631476852,2966.82757115942,4497.18505837761,2561.76641219221,4902.24621734483
2018-10-06 10:00:00,4066.01505339615,3300.82980871388,4831.20029807842,2895.7652082864,5236.2648985059
2018-10-06 11:00:00,4385.02360548589,3619.8321343684,5150.21507660339,3214.76423786522,5555.28297310657
2018-10-06 12:00:00,4664.03197501964,3898.83454050071,5429.22940953858,3493.76348716349,5834.3004628758
2018-10-06 13:00:00,4560.04016589431,3794.83701989401,5325.24331189462,3389.76294308119,5730.31738870744
2018-10-06 14:00:00,4625.04818192362,3859.83956571806,5390.25679812919,3454.7625931535,5795.33377069375
2018-10-06 15:00:00,4571.05602683988,3805.84217151107,5336.2698821687,3400.76242552219,5741.34962815757
2018-10-06 16:00:00,4742.06370429574,3976.84483116244,5507.28257742904,3571.76242890831,5912.36497968316
2018-10-06 17:00:00,4885.07121786585,4119.84753889619,5650.29489683551,3714.76259258597,6055.37984314573
2018-10-06 18:00:00,4576.07857104859,3810.85028925522,5341.30685284195,3405.76290635732,5746.39423573986
2018-10-06 19:00:00,3825.08576726764,3059.85307708624,4590.31845744904,2654.76336052868,4995.4081740066
2018-10-06 20:00:00,3345.09280987361,2579.8558975253,4110.32972222191,2174.7639458876,4515.42167385962
2018-10-06 21:00:00,2957.09970214557,2191.85874598409,3722.34065830705,1786.764653681,4127.43475061015
2018-10-06 22:00:00,2614.10644729262,1848.86161813675,3379.35127644849,1443.76547559427,3784.44741899097
2018-10-06 23:00:00,3863.11304845532,3097.86450990731,4628.36158700333,2692.76640373125,5033.4596931794
2018-10-07,1833.11950870723,1067.86741745773,2598.37159995673,662.767430595102,3003.47158681936
2018-10-07 01:00:00,927.125831056278,161.870337176394,1692.38132493616,-243.231450929958,2097.48311304251
2018-10-07 02:00:00,703.132018446183,-62.1267343328205,1468.39077122519,-467.230247596157,1873.49428448852
2018-10-07 03:00:00,371.138073757834,-394.123800260982,1136.39994777665,-799.228965808868,1541.50511332454
2018-10-07 04:00:00,342.143999810622,-423.120863604099,1107.40886322534,-828.227611642586,1512.51561126383
2018-10-07 05:00:00,451.149799363752,-314.117927172651,1216.41752590015,-719.226190856203,1621.52578958371
2018-10-07 06:00:00,809.155475117532,43.8850063993129,1574.42594383575,-361.224708907607,1979.53565914267
2018-10-07 07:00:00,1182.16102971463,416.887934645484,1947.43412478377,11.7768290323668,2352.54523039689
2018-10-07 08:00:00,2009.16646574129,1243.890855259,2774.44207622359,838.778418066594,3179.55451341599
2018-10-07 09:00:00,2889.17178572857,2123.89376608452,3654.44980537263,1718.78005355892,4059.56351789823
2018-10-07 10:00:00,3708.17699215349,2942.89666511068,4473.4573191963,2537.78173112196,4878.57225318502
2018-10-07 11:00:00,4056.18208744019,3290.89955046287,4821.4646244175,2885.78344660549,5226.58072827488
2018-10-07 12:00:00,4436.18707396106,3670.90242039634,5201.47172752577,3265.78519608526,5606.58895183685
2018-10-07 13:00:00,4554.19195403785,3788.90527328964,5319.47863478607,3383.78697585244,5724.59693222327
2018-10-07 14:00:00,4387.19672994278,3621.90810763835,5152.4853522472,3216.78878240338,5557.60467748217
2018-10-07 15:00:00,4309.20140389951,3543.91092204911,5074.49188574992,3138.79061242996,5479.61219536906
2018-10-07 16:00:00,4290.20597808428,3524.91371523388,5055.49824093469,3119.79246281029,5460.61949335828
2018-10-07 17:00:00,4139.21045462686,3373.91648600454,4904.50442324918,2968.79433059983,5309.62657865389
2018-10-07 18:00:00,3954.21483561154,3188.91923326764,4719.51043795544,2783.79621302298,5124.63345820011
2018-10-07 19:00:00,3550.21912307815,2784.92195601953,4315.51629013677,2379.79810746493,4720.64013869138
2018-10-07 20:00:00,2788.22331902295,2022.92465334155,3553.52198470436,1617.80001146396,3958.64662658194
2018-10-07 21:00:00,2166.22742539961,1400.92732439558,2931.52752640363,995.801922704097,3336.65292809512
2018-10-07 22:00:00,1457.23144412006,691.929968419738,2222.53291982039,286.803839007992,2627.65904923213
2018-10-07 23:00:00,961.235377055466,195.932584724277,1726.53816938665,-209.194241669746,2131.66499578068
